City,Region,tif_count,Latitude,Longitude,Human Modification
Aurora2,NORTH AMERICA,1512.835824,41.84509782,-88.20070434,0.822014681
Austin,NORTH AMERICA,746.1076612,30.36453202,-97.75558319,0.788774904
Autlan,NORTH AMERICA,12.14926268,19.77680589,-104.370627,0.847414572
Auxerre,EUROPE,37.16245056,47.82120713,3.561779533,0.766674639
Avare,SOUTH AMERICA,38.59177558,-23.09208125,-48.93050095,0.728233396
Aweil,AFRICA,5.717300088,8.766999496,27.39543434,0.605866663
Awka,AFRICA,552.7018689,6.132662777,7.067737777,0.743089705
Ayacucho,SOUTH AMERICA,22.15453783,-13.1584107,-74.22321039,0.733508879
Ayakoz,ASIA,20.0105503,47.97021642,80.43004807,0.459946911
Ayapel,SOUTH AMERICA,6.240961922,8.325838968,-75.15499498,0.528556243
Ayaviri,SOUTH AMERICA,3.573312554,-14.87567418,-70.59548515,0.50056704
Aydin,ASIA,113.6313392,37.85162497,27.80520008,0.809092184
Ayorou,AFRICA,2.143987534,14.73946682,0.912558507,0.404203014
Ayounel el Atrous,AFRICA,1.429325021,16.66363305,-9.625476633,0.451211226
Ayr1,EUROPE,39.82914914,55.46774503,-4.624408485,0.739330434
Ayr2,AUSTRALIA,8.575950128,-19.56508461,147.4048504,0.71279913
Ayutthaya,ASIA,55.74367583,14.36193087,100.5821358,0.83743014
Az Aubayr,ASIA,54.31435081,30.38742331,47.70087753,0.558376346
Az Zahran,ASIA,125.0954654,26.31853634,50.16366695,0.779586075
Az Zarqa,ASIA,99.01506872,32.07072527,36.08051146,0.80940424
Az Zawiyah,AFRICA,41.45042562,32.76751229,12.69963179,0.741776673
Azare,AFRICA,17.86656277,11.68061537,10.19117306,0.802509947
Azogues,SOUTH AMERICA,51.44139498,-2.740333545,-78.86975688,0.680696401
Azul,SOUTH AMERICA,28.58650043,-36.77576848,-59.86740276,0.691222289
Babahoyo,SOUTH AMERICA,21.43987532,-1.791876851,-79.52345482,0.780934998
Babanusa,AFRICA,10.00527515,11.33310175,27.80558777,0.663528153
Babati,AFRICA,3.573312552,-4.205661837,35.74132258,0.532603878
Babruysk,EUROPE,86.47416379,53.15141714,29.20401883,0.804705147
Bac Giang,ASIA,1315.460433,21.19673195,106.1893584,0.722593832
Bac Lieu,ASIA,897.7116967,9.432663288,105.7581197,0.597514296
Bacabal,SOUTH AMERICA,9.290612639,-4.220074149,-44.79063786,0.694033256
Bacau,EUROPE,73.6102386,46.56749997,26.88893388,0.774592923
Bacolod,MALAY ARCHIPELAGO,277.3764741,10.70280967,122.9882892,0.667246557
Badajoz,EUROPE,49.31171323,38.86255717,-6.971508094,0.650135303
Baddeck,NORTH AMERICA,2.290004199,46.10701563,-60.75885813,0.472091377
Badulla,ASIA,366.4924568,6.926222584,80.92901164,0.525601052
Bafang,AFRICA,15.72257524,5.165496792,10.18365411,0.588300039
Bafata,AFRICA,15.00791272,12.18386508,-14.66377696,0.678753917
Bafia,AFRICA,5.002637573,4.753494529,11.22353408,0.814060569
Bafoussam,AFRICA,744.0890607,5.5066196,10.32004979,0.477651973
Bafra,ASIA,56.45833834,41.57931894,35.88082892,0.76266519
Bagamoyo,AFRICA,0.714662512,-6.441089157,38.89080368,0.623959821
Bage,SOUTH AMERICA,46.4530632,-31.31720489,-54.10970334,0.695492823
Baghdad,ASIA,585.3085962,33.33762156,44.39685945,0.816602361
Baghlan,ASIA,120.0633018,36.2051893,68.76195154,0.673682716
Bago,ASIA,45.73840068,17.34592778,96.48419982,0.71685771
Baguio City,MALAY ARCHIPELAGO,77.18355116,16.42598014,120.5938567,0.644793708
Bahawalpur,ASIA,2540.763198,29.61029352,71.75074831,0.791784486
Bahia Blanca,SOUTH AMERICA,146.6300403,-38.71687493,-62.26467227,0.677619233
Bahir Dar,AFRICA,43.59441316,11.54749523,37.42233535,0.666464428
Bahraich,ASIA,4069.022195,27.51909311,81.84266312,0.709687451
Baia Mare,EUROPE,43.59441316,47.66190902,23.57331211,0.803759955
Baicheng,ASIA,127.2099269,45.64156756,122.8245545,0.763544467
Baie-Comeau,NORTH AMERICA,13.2477224,49.21939679,-68.17858463,0.601433107
Baiquan,ASIA,28.58650043,47.61693926,126.0701781,0.784698776
Bairnsdale,AUSTRALIA,15.72257523,-37.8209352,147.6177931,0.646695407
Bakal,EUROPE,13.5785877,54.94445038,58.79788607,0.623900712
Baker Lake,NORTH AMERICA,0.714662511,64.32547417,-96.0252426,0.504880753
Bakersfield,NORTH AMERICA,293.7262919,35.3678647,-119.0473542,0.853751412
Baku,ASIA,268.8160816,40.42177124,49.87581885,0.856501487
Balakhna,EUROPE,40.73576312,56.51136291,43.57009915,0.671325313
Balakovo,EUROPE,59.14529082,52.01595802,47.79238407,0.809126214
Balancan,NORTH AMERICA,3.573312552,17.80738554,-91.54224661,0.819241571
Balashov,EUROPE,48.59705073,51.54616927,43.17146117,0.781188428
Balboa,SOUTH AMERICA,13.47878148,8.977345869,-79.57151611,0.653018463
Balcarce,SOUTH AMERICA,19.29588779,-37.8464805,-58.2658893,0.732318557
Baleshwar,ASIA,2439.035004,21.352754,86.78693786,0.714932444
Balikesir,ASIA,80.7568637,39.64906499,27.90300079,0.803447174
Balikpapan,MALAY ARCHIPELAGO,49.88867701,-1.242415246,116.843852,0.79529817
Balkanabat,ASIA,27.1571754,39.51584122,54.35823217,0.494404933
Balkh,ASIA,288.9561062,36.72837109,66.85666931,0.690941018
Ballarat,AUSTRALIA,66.4636135,-37.55680349,143.8438002,0.794692976
Ballina,AUSTRALIA,16.35605018,-28.85458098,153.5592041,0.671653665
Balqash,ASIA,18.51872796,46.8472708,74.96878818,0.527175052
Balsas,SOUTH AMERICA,12.14926268,-7.519414832,-46.04694496,0.652975395
Baltasar Brum,SOUTH AMERICA,1.42932502,-30.71963354,-57.33342076,0.525543592
Balti,EUROPE,50.02637575,47.76228944,27.89796935,0.808313608
Baltimore,NORTH AMERICA,1346.926897,39.26399918,-76.65560126,0.780908231
Balykchy,ASIA,26.45503593,42.46598599,76.18307354,0.525533601
Balyqshy,ASIA,16.62794094,47.08300567,51.87076532,0.622087853
Bama,AFRICA,13.5785877,11.52119928,13.68641273,0.612562372
Bamako,AFRICA,146.6618918,12.63114218,-7.992363717,0.888387663
Bambari,AFRICA,8.575950129,5.768418012,20.66676372,0.521615505
Bamenda,AFRICA,242.9852536,6.010047079,10.06734007,0.520467388
Bamian,ASIA,0.714662511,34.83418666,67.52362471,0.207679995
Banamba,AFRICA,2.143987533,13.55068526,-7.451119516,0.647118973
Banda Aceh,MALAY ARCHIPELAGO,183.1593762,5.526803322,95.37816129,0.797885014
Bandar Lampung,MALAY ARCHIPELAGO,112.1938321,-5.397143378,105.2592943,0.850132093
Bandar Seri Begawan,MALAY ARCHIPELAGO,121.1346048,4.914838041,114.9037321,0.854701268
Bandar-e Bushehr,ASIA,34.55091714,28.94266969,50.83325732,0.711584267
Bandar-e-Abbas,ASIA,51.58844188,27.19603941,56.28292302,0.603129459
Bandjarmasin,MALAY ARCHIPELAGO,96.47943894,-3.328487149,114.5995572,0.736834693
Bandundu,AFRICA,23.58386285,-3.302741029,17.37698008,0.751225891
Bandung,MALAY ARCHIPELAGO,7379.810025,-6.745058772,108.0623492,0.701150897
Banes,NORTH AMERICA,7.861287618,20.96463653,-75.72666902,0.651879579
Banff,NORTH AMERICA,0.714662512,51.18351947,-115.575702,0.524199554
Banfora,AFRICA,7.146625106,10.63745317,-4.762539608,0.756671443
Bangalore,ASIA,2430.567199,12.85002363,77.71710278,0.745771492
Bangassou,AFRICA,17.15190026,4.743600756,22.81712234,0.563618758
Banghazi,AFRICA,92.68888687,32.11356238,20.10231985,0.835801823
Bangkok,ASIA,2021.63536,13.77928319,100.554802,0.863403683
Bangor,NORTH AMERICA,62.89030095,44.81226783,-68.78635699,0.727893253
Banguela,AFRICA,12.10843038,-12.57405306,13.41199948,0.776238104
Bangui,AFRICA,86.4741638,4.390952141,18.54549695,0.831389986
Bani Walid,AFRICA,20.0105503,31.75756136,13.99067402,0.621962223
Banja Luka,EUROPE,70.75158856,44.80332873,17.20175182,0.765757802
Banjul,AFRICA,5.008721324,13.4587353,-16.58650834,0.734684954
Bannu,ASIA,503.1224075,32.894854,70.59954986,0.704749573
Bansang,AFRICA,0.714662512,13.43431558,-14.6595936,0.470460864
Banska Bystrica,EUROPE,45.73840069,48.74194132,19.14269342,0.785191327
Banyuwangi,MALAY ARCHIPELAGO,42.87975066,-8.203374567,114.3365852,0.655262775
Baoding,ASIA,5580.104312,38.85505336,115.7276338,0.793835599
Baoji,ASIA,2034.246511,34.38525055,107.6089957,0.746196426
Baoshan,ASIA,145.7911522,25.12450256,99.19204546,0.770279206
Baotou,ASIA,67.89293851,40.5918452,109.9897909,0.776848145
Baqubah,ASIA,74.32490111,33.7500912,44.6213864,0.677497888
Bar Harbor,NORTH AMERICA,5.002637575,44.39199705,-68.2207942,0.555405873
Barabinsk,ASIA,17.86656277,55.36044872,78.34570585,0.584447521
Barahona,SOUTH AMERICA,20.59983468,18.22237617,-71.11531402,0.741938486
Baramula,ASIA,654.0112854,34.25545306,74.42902,0.621697435
Baranavichy,EUROPE,52.17036328,53.13360502,26.01326422,0.801615588
Barbacena,SOUTH AMERICA,47.88238821,-21.20451347,-43.77697262,0.673869241
Barcaldine,AUSTRALIA,2.858650041,-23.55084639,145.2803304,0.430746769
Barcelona1,EUROPE,1011.357803,41.49195377,2.107652074,0.760174628
Barcelona2,SOUTH AMERICA,114.5069648,10.16715384,-64.66029303,0.740403849
Barcelos,SOUTH AMERICA,2.858650042,-0.971756071,-62.92754832,0.602068966
Barddhaman,ASIA,6473.095151,23.41383707,87.70180041,0.761342854
Bareilly,ASIA,5614.697806,28.35623387,79.433951,0.731235427
Bari,EUROPE,202.3183018,41.10449413,16.82588918,0.778362776
Barinas,SOUTH AMERICA,62.17563843,8.631840881,-70.22584165,0.719120423
Barisal,ASIA,3912.724621,22.66981261,90.28456648,0.703432112
Barlett,NORTH AMERICA,293.1575984,35.16254276,-89.83470068,0.631091742
Barletta,EUROPE,20.21879062,41.31701116,16.27681154,0.78915845
Barnaul,ASIA,175.8069776,53.35320125,83.70256076,0.791639292
Barquisimeto,SOUTH AMERICA,156.5110898,10.05620254,-69.33635617,0.764933798
Barra Mansa,SOUTH AMERICA,46.15783916,-22.53953637,-44.17701398,0.726917473
Barra do Bugres,SOUTH AMERICA,10.00527515,-15.06602667,-57.19437861,0.618496734
Barra do Garcas,SOUTH AMERICA,23.58386285,-15.88703429,-52.26032637,0.648818117
Barrancabermeja,SOUTH AMERICA,27.84954453,7.073058782,-73.85487401,0.713026039
Barranquilla,SOUTH AMERICA,216.8178573,10.91999184,-74.80558351,0.77652645
Barras,SOUTH AMERICA,1.42932502,-4.24479268,-42.30011702,0.696249805
Barreiras,SOUTH AMERICA,12.14926268,-12.13652543,-45.00489247,0.710010058
Barreiros,SOUTH AMERICA,67.178276,-8.777967397,-35.18455056,0.467984209
Barretos,SOUTH AMERICA,36.44778805,-20.54852234,-48.57403998,0.759584219
Barrie,NORTH AMERICA,88.17447761,44.3789579,-79.68895155,0.760893853
Barrow,NORTH AMERICA,11.9329172,71.30028729,-156.7608033,0.547510319
Bartica,SOUTH AMERICA,4.942222491,6.402804262,-58.6289007,0.423024906
Bartlesville,NORTH AMERICA,14.29325022,36.74787432,-95.98746918,0.752142564
Barysaw,EUROPE,72.18091357,54.22560046,28.50162859,0.734978198
Basankusu,AFRICA,8.575950131,1.217236498,19.79547466,0.444006056
Basel,EUROPE,245.1292412,47.55918809,7.612568923,0.81930245
Basoko,AFRICA,1.429325019,1.238613863,23.59060097,0.329578149
Basra,ASIA,130.7832394,30.51093357,47.8100277,0.731359827
Basse-terre,SOUTH AMERICA,0.714662512,16.22634526,-61.44314407,0.586779289
Basseterre,SOUTH AMERICA,6.308937758,17.31166027,-62.7314948,0.742423486
Bastia,EUROPE,44.15061601,42.68478326,9.436026806,0.656538308
Bata,AFRICA,23.58234734,1.860304126,9.771407679,0.801073291
Batangas,MALAY ARCHIPELAGO,75.47704803,13.77208215,121.0528158,0.715295615
Batatais,SOUTH AMERICA,23.58386286,-20.89468913,-47.58458484,0.718221407
Bataysk,EUROPE,52.1546543,47.1434025,39.72506532,0.851501801
Batemans Bay,AUSTRALIA,1.429325022,-35.69561003,150.190546,0.599781983
Bath,EUROPE,55.74367584,51.38953976,-2.364092999,0.712956558
Bathurst1,AUSTRALIA,19.1686884,11.36326084,30.62998306,0.692043541
Bathurst2,AUSTRALIA,19.1686884,11.36326084,30.62998306,0.692043541
Bati,AFRICA,10.00527515,11.19395389,40.01248618,0.423567814
Batman,ASIA,92.19146388,37.86938314,41.14661999,0.81804409
Batna,AFRICA,45.02373817,35.55197218,6.162679585,0.783488002
Baton Rouge,NORTH AMERICA,419.5068938,30.39566042,-91.05606841,0.747754083
Batouri,AFRICA,17.86656277,4.430216714,14.37176111,0.368344014
Battambang,ASIA,50.02637575,13.11263982,103.2047833,0.663450644
Batticaloa,ASIA,42.4951208,7.713321196,81.69451554,0.804380181
Battle Creek,NORTH AMERICA,92.90612639,42.32025319,-85.19556104,0.695976591
Batu Pahat,ASIA,37.16245055,1.865915885,102.941896,0.731313275
Batumi,ASIA,44.97998963,41.6213427,41.62859135,0.756876207
Baturite,SOUTH AMERICA,2.858650043,-4.328944155,-38.88402478,0.637835818
Baubau,MALAY ARCHIPELAGO,5.717300084,-5.460095757,122.6032043,0.678920692
Bauchi,AFRICA,67.17827601,10.31955776,9.823814618,0.829697909
Bauru,SOUTH AMERICA,102.196739,-22.31401995,-49.07030711,0.780180835
Bavaro,SOUTH AMERICA,0.681886286,18.71740742,-68.45184728,0.530949673
Bawku,AFRICA,15.00791272,11.06979659,-0.241182575,0.802326545
Bay City,NORTH AMERICA,19.29588779,28.98286,-95.96658075,0.681289103
Bayamo,NORTH AMERICA,25.72785038,20.3875923,-76.64612774,0.738461472
Bayan Obo,ASIA,12.86392519,41.78202958,109.965173,0.52320179
Baydhabo,AFRICA,11.43460017,3.128010118,43.64699604,0.503781372
Bayghanin,ASIA,2.143987532,48.69495637,55.86854846,0.295632737
Baytown,NORTH AMERICA,88.46696847,29.77110556,-94.98944101,0.803102092
Beaufort,NORTH AMERICA,45.73840068,32.41949741,-80.72000356,0.599206598
Beaufort West,AFRICA,13.5785877,-32.35738997,22.57225006,0.771833092
Beaumont,NORTH AMERICA,115.0606642,30.09238745,-94.14612988,0.782718232
Beaver Falls,NORTH AMERICA,169.4567384,40.66644453,-80.28870068,0.668592389
Bechar,AFRICA,64.31962596,31.60961659,-2.235396903,0.52987023
Beckley,NORTH AMERICA,62.17563843,37.79527733,-81.20263214,0.636345271
Beer Sheva,ASIA,48.59705072,31.25630115,34.78800692,0.750560588
Beeville,NORTH AMERICA,15.72257523,28.40733771,-97.74988293,0.650081433
Behbehan,ASIA,25.01318787,30.60025668,50.24067852,0.657052701
Beian,ASIA,69.32226353,48.26325994,126.4948439,0.77546054
Beihai,ASIA,225.3369471,21.54546048,109.1925981,0.754946448
Beijing,ASIA,121595.8772,35.52343902,114.660955,0.769365017
Beipiao,ASIA,80.04220119,41.82658507,120.7504662,0.770034734
Beira,AFRICA,77.40854444,-19.78447147,34.86229433,0.663985946
Beirut,ASIA,467.1631844,33.89734639,35.60211839,0.701385778
Beitbridge,AFRICA,2.143987532,-22.20745468,29.98299652,0.615030138
Beja,AFRICA,25.01318787,36.73615578,9.188685758,0.761240469
Bejaia,AFRICA,228.6099346,36.65590132,4.826834318,0.749123815
Bekasi,MALAY ARCHIPELAGO,2795.917066,-6.243723212,107.2049657,0.792692731
Bekiy,AFRICA,3.573312554,-24.2127929,45.31219562,0.268356952
Belabo,AFRICA,0.714662511,4.925747748,13.29080625,0.752430124
Belaya Kalitva,EUROPE,35.73312554,48.1772838,40.79020279,0.778864859
Belebey,EUROPE,18.58122528,54.11322816,54.11783218,0.760550201
Beledweyne,AFRICA,3.573312556,4.744456496,45.20226958,0.649243947
Belem,SOUTH AMERICA,177.5361216,-1.375056923,-48.43314441,0.822912156
Belen,SOUTH AMERICA,5.002637575,-27.64667451,-67.03000305,0.420880444
Belfast,EUROPE,273.1660223,54.59748744,-5.954087672,0.801627766
Belgaum,ASIA,224.4040284,15.87299363,74.4903244,0.76634364
Belgorod,EUROPE,102.9114015,50.6095545,36.58626478,0.888394639
Belgrade,EUROPE,244.29964,44.79952068,20.44459155,0.796836532
Belize City,NORTH AMERICA,11.81488097,17.50714012,-88.21065041,0.634819219
Bell Ville,SOUTH AMERICA,12.14926268,-32.62202532,-62.69166282,0.738992621
Bella Union,SOUTH AMERICA,6.431962596,-30.25145058,-57.59962678,0.574841729
Bella Vista,SOUTH AMERICA,12.86392519,-22.10386094,-56.53175147,0.713119
Bellary,ASIA,154.3671023,15.16821337,76.93191047,0.747699315
Belleville1,NORTH AMERICA,187.4100308,38.57104929,-90.00136539,0.750271532
Belleville2,NORTH AMERICA,58.22917587,44.18669714,-77.39149421,0.68453374
Bellingham,NORTH AMERICA,90.04747635,48.76298734,-122.4719125,0.713167513
Bello,SOUTH AMERICA,35.21876678,6.33402198,-75.55388194,0.797035357
Belmopan,NORTH AMERICA,7.861287618,17.25412371,-88.77312709,0.490131057
Belo Horizonte,SOUTH AMERICA,712.3482859,-19.88039983,-43.99631442,0.789619755
Belogorsk,ASIA,44.30907567,50.90969787,128.494983,0.818519204
Bemidji,NORTH AMERICA,14.41089375,47.49600794,-94.89697311,0.622644248
Ben Gardane,AFRICA,27.87183792,33.13642765,11.20697568,0.458399667
Bend,NORTH AMERICA,83.61551375,44.06028872,-121.3064367,0.646925513
Bendigo,AUSTRALIA,53.59968831,-36.75129632,144.2668901,0.805470699
Benevento,EUROPE,34.30380051,41.13847156,14.78788329,0.82422883
Bengbu,ASIA,1749.070445,33.29398569,117.393894,0.738430796
Bengkulu,MALAY ARCHIPELAGO,56.50591073,-3.809223959,102.2925522,0.785159409
Beni,AFRICA,182.2389402,0.619853271,29.43758746,0.324565835
Beni Mazar,AFRICA,204.3934781,28.55127747,30.74902115,0.852219444
Beni Ounif,AFRICA,3.573312553,32.05360733,-1.252801476,0.367040979
Beni Suef,AFRICA,105.0553891,29.10949271,31.07162515,0.835981732
Benin City,AFRICA,144.3618272,6.354718055,5.612614345,0.898506917
Benoni,AFRICA,317.1730736,-26.13691657,28.24062079,0.896478024
Bento Goncalves,SOUTH AMERICA,42.16508813,-29.14964194,-51.52027285,0.717629016
Benton Harbor,NORTH AMERICA,89.01133267,42.08070473,-86.47310635,0.730633179
Benxi,ASIA,155.7964273,41.31520375,123.7750409,0.754730884
Berber,AFRICA,17.86656277,18.04573099,33.9793799,0.481745542
Berbera,AFRICA,6.431962594,10.44215431,45.00478844,0.475359188
Berberati,AFRICA,31.44515047,4.25200604,15.78860733,0.535147386
Berdyansk,EUROPE,22.99190334,46.77184621,36.78766357,0.832372166
Berekum,AFRICA,10.71993766,7.459071437,-2.596865941,0.851537501
Berezniki,EUROPE,87.66660475,59.42548078,56.79066088,0.764080718
Bergamo,EUROPE,850.3297823,45.67277422,9.646676114,0.82843754
Bergen,EUROPE,148.7828402,60.37139619,5.314744874,0.733761126
Berkeley,NORTH AMERICA,178.8014047,37.91132385,-122.3037411,0.843358151
Berlin,EUROPE,1390.989129,52.50467524,13.38584458,0.784534529
Bermejo,SOUTH AMERICA,7.146625108,-22.72740439,-64.34478614,0.626901081
Bern,EUROPE,95.05011393,46.96313351,7.448331923,0.807307673
Berri,AUSTRALIA,3.573312553,-34.2755655,140.5956051,0.669136963
Bertoua,AFRICA,0.714662511,4.584693261,13.68199102,0.8432151
Besalampy,AFRICA,1.429325021,-16.74088388,44.48694488,0.178260174
Besancon,EUROPE,91.47680137,47.25158468,6.004198558,0.744454508
Betanzos,SOUTH AMERICA,2.143987532,-19.54633782,-65.45617352,0.449916343
Bethal,AFRICA,17.15190026,-26.45058954,29.46944071,0.692493038
Bethanie,AFRICA,2.143987532,-26.49104841,17.14953988,0.33056503
Bethel,NORTH AMERICA,12.14926268,60.78389989,-161.7594872,0.312998353
Bethlehem,AFRICA,24.29852536,-28.22109512,28.30761834,0.807379473
Bezhetsk,EUROPE,25.72785038,57.79228727,36.69502649,0.496763452
Beziers,EUROPE,40.0211006,43.34619737,3.239311107,0.76380391
Bhagalpur,ASIA,10565.48534,24.67266625,86.85728986,0.648250919
Bharatpur,ASIA,2411.395791,27.41253314,77.42236927,0.765600379
Bhatpara,ASIA,3750.413036,22.8700344,88.49071712,0.77338326
Bhavnagar,ASIA,134.356552,21.74528875,72.1217885,0.699593208
Bhilwara,ASIA,97.19410145,25.35382648,74.62601946,0.774657628
Bhisho,AFRICA,92.19146388,-32.85955265,27.36099163,0.588320808
Bhiwandi,ASIA,203.5566204,19.34547998,73.07786315,0.748422852
Bhiwani,ASIA,2474.152143,28.49968285,76.01847252,0.730289103
Bhopal,ASIA,306.5902171,23.23414802,77.43520338,0.793700802
Bhubaneshwar,ASIA,2069.73484,20.20909289,85.56688802,0.655918002
Bhusawal,ASIA,376.6271431,21.03796657,75.68451094,0.693511213
Biak,MELANESIA,23.55885,-1.171122108,136.0841584,0.654387162
Bialystok,EUROPE,116.4899892,53.13658888,23.1504683,0.776963986
Biarritz,EUROPE,150.9029478,43.48771792,-1.523245367,0.707299597
Bicheno,AUSTRALIA,0.71466251,-41.87359962,148.291004,0.353517297
Bida,AFRICA,29.30116294,9.089257557,6.021333946,0.79819023
Bidar,ASIA,92.90612639,17.92311282,77.49363865,0.740001903
Biel,EUROPE,30.01582544,47.13918587,7.255235111,0.77712978
Bielefeld,EUROPE,204.3934781,52.02707931,8.536645395,0.794458186
Bien Hoa,ASIA,625.9134315,10.93576736,106.8587857,0.794968341
Big Spring,NORTH AMERICA,30.73048796,32.24224746,-101.4820382,0.656709961
Biggar,NORTH AMERICA,5.002637575,52.06320032,-107.9897336,0.588262439
Biharamulo,AFRICA,14.29325021,-2.627456561,31.32535474,0.419546428
Bijapur,ASIA,41.45042562,16.83555548,75.712203,0.697363393
Bijar,ASIA,9.290612638,35.87717042,47.59612281,0.665455032
Bikaner,ASIA,80.7568637,28.0220262,73.31048957,0.73154213
Bikin,ASIA,19.29588778,46.82600148,134.2485482,0.4350789
Bila Tserkva,EUROPE,48.59705072,49.80572441,30.11246304,0.808898971
Bilaspur,ASIA,338.0353676,22.05473556,82.02341222,0.729042748
Bilbao,EUROPE,213.1129585,43.29793633,-2.948315359,0.75799311
Billings,NORTH AMERICA,107.9140391,45.79191809,-108.5455367,0.747967873
Biloela,AUSTRALIA,4.287975064,-24.39098524,150.5087793,0.580755476
Biloxi,NORTH AMERICA,29.7588437,30.40889838,-88.93057556,0.793243801
Biltine,AFRICA,2.143987532,14.53089111,20.91909559,0.367712663
Binghamton,NORTH AMERICA,153.6524398,42.11348137,-75.9572286,0.716046199
Binjai,MALAY ARCHIPELAGO,423.287349,3.739880766,98.51021113,0.650617315
Bintulu,MALAY ARCHIPELAGO,36.3810736,3.181054828,113.0626117,0.608348635
Birak,AFRICA,7.86128762,27.54736308,14.26640852,0.423772104
Birao,AFRICA,1.429325021,10.30123141,22.77823751,0.60257712
Biratnagar,ASIA,5000.096308,26.3801418,87.232438,0.643994121
Birganj,ASIA,8755.900102,26.78019144,84.78250387,0.662159706
Birjand,ASIA,35.01846303,32.86857383,59.21044543,0.547018341
Birmingham1,NORTH AMERICA,733.243736,33.47754591,-86.80716144,0.721468644
Birmingham2,EUROPE,1147.747992,52.53125943,-1.968596606,0.853485816
Birni Nkonni,AFRICA,15.72257523,13.80765554,5.247232077,0.818026326
Birnin Kebbi,AFRICA,27.87183792,12.46912667,4.209230995,0.786039775
Birobidzhan,ASIA,73.6102386,48.78553242,132.9167201,0.551155241
Birsk,EUROPE,26.44251289,55.42851666,55.53604743,0.576330818
Biryusinsk,ASIA,18.58122528,55.9641993,97.82000215,0.392726678
Bishkek,ASIA,277.2890541,42.87778951,74.59887633,0.749468791
Bishop,NORTH AMERICA,4.287975063,37.36885278,-118.4020555,0.568250119
