City,Region,tif_count,Latitude,Longitude,Elevation
Bahia Blanca,SOUTH AMERICA,208,-38.71850962,-62.26414263,130.834
Bahir Dar,AFRICA,61.00000001,11.54672131,37.42308743,2064.234
Bahraich,ASIA,5693.627599,27.51834044,81.84342334,149.918436
Baia Mare,EUROPE,61.00000001,47.66106557,23.5739071,382.709
Baicheng,ASIA,178,45.64077715,122.8253277,184.138
Baie-Comeau,NORTH AMERICA,18.99999999,49.21798246,-68.17763158,275.026
Baiquan,ASIA,40,47.61625,126.0708333,223.236
Bairnsdale,AUSTRALIA,22,-37.8219697,147.6185606,511.212
Bakal,EUROPE,19,54.94385965,58.79868421,685.523
Baker Lake,NORTH AMERICA,1,64.325,-96.025,94.596
Bakersfield,NORTH AMERICA,411,35.36709246,-119.0465937,450.0312956
Baku,ASIA,380,40.42059211,49.87682018,150.0805053
Balakhna,EUROPE,57.00000001,56.51052632,43.57090643,103.812
Balakovo,EUROPE,83,52.01536145,47.79297189,133.5591144
Balancan,NORTH AMERICA,4.999999998,17.80666667,-91.54166667,190.186
Balashov,EUROPE,68,51.54546569,43.17218137,160.934
Balboa,SOUTH AMERICA,18.88909479,8.976299842,-79.57075212,30.30449106
Balcarce,SOUTH AMERICA,27,-37.84722222,-58.26512346,114.213
Baleshwar,ASIA,3413.594668,21.35202447,86.7878262,144.7249064
Balikesir,ASIA,113,39.64830383,27.90376106,386.252
Balikpapan,MALAY ARCHIPELAGO,76,-1.245285088,116.8421053,61.604
Balkanabat,ASIA,38,39.51491228,54.35899123,159.552
Balkh,ASIA,404.3252611,36.72759095,66.85741031,689.5614353
Ballarat,AUSTRALIA,93.00000001,-37.55752688,143.8445341,327.38
Ballina,AUSTRALIA,23.00000001,-28.85507246,153.5601449,94.299
Balqash,ASIA,26,46.84615385,74.96955128,357.0698269
Balsas,SOUTH AMERICA,17,-7.520098039,-46.04607843,352.737
Baltasar Brum,SOUTH AMERICA,1.999999998,-30.72083333,-57.33333333,72.802
Balti,EUROPE,70,47.76154762,27.89869048,133.427
Baltimore,NORTH AMERICA,1888.099901,39.26304442,-76.65451772,110.5362924
Balykchy,ASIA,38,42.46491228,76.18464912,2388.792
Balyqshy,ASIA,23.2668437,47.08234313,51.87136539,-23.244
Bama,AFRICA,19,11.52061404,13.6872807,346.464
Bamako,AFRICA,206,12.63033981,-7.991585761,382.5561068
Bambari,AFRICA,12,5.767361111,20.66736111,503.404
Bamenda,AFRICA,340,6.009264706,10.06813725,956.0438659
Bamian,ASIA,1.000000001,34.83333333,67.525,3230.67
Banamba,AFRICA,3.000000002,13.55,-7.45,359.409
Banda Aceh,MALAY ARCHIPELAGO,257,5.526232166,95.3788262,176.305
Bandar Lampung,MALAY ARCHIPELAGO,161,-5.399534162,105.2606625,57.923
Bandar Seri Begawan,MALAY ARCHIPELAGO,170,4.914411765,114.9046569,62.65037883
Bandar-e Bushehr,ASIA,49,28.94183673,50.83367347,0.699581629
Bandar-e-Abbas,ASIA,74,27.19470721,56.2829955,500.46
Bandjarmasin,MALAY ARCHIPELAGO,135,-3.329259259,114.6003086,17.689
Bandundu,AFRICA,33,-3.303535354,17.37752525,340.052
Bandung,MALAY ARCHIPELAGO,10351.84455,-6.746001925,108.0629936,212.8442628
Banes,NORTH AMERICA,11,20.96363636,-75.72575758,176.223
Banff,NORTH AMERICA,1.000000002,51.18333333,-115.575,1912.638
Banfora,AFRICA,9.999999999,10.63666667,-4.761666667,332.198
Bangalore,ASIA,3401,12.84926247,77.71786974,738.7274793
Bangassou,AFRICA,24,4.742708333,22.81770833,498.017
Banghazi,AFRICA,130,32.11288462,20.10294872,130.561
Bangkok,ASIA,2829,13.77849063,100.555588,4.949336868
Bangor,NORTH AMERICA,88.00000001,44.81145833,-68.78560606,47.499
Banguela,AFRICA,17,-12.5745098,13.4127451,271.507
Bangui,AFRICA,121,4.390151515,18.54628099,428.184
Bani Walid,AFRICA,28,31.75654762,13.99136905,347.6630895
Banja Luka,EUROPE,99.00000001,44.80260943,17.20252525,630.005
Banjul,AFRICA,8,13.459375,-16.58541667,12.592
Bannu,ASIA,704,32.89410511,70.6003196,606.3376161
Bansang,AFRICA,1.000000002,13.43333333,-14.65833333,40.127
Banska Bystrica,EUROPE,64,48.74127604,19.14348958,559.367
Banyuwangi,MALAY ARCHIPELAGO,60.00000002,-8.204027778,114.3373611,165.097
Baoding,ASIA,7808.027186,38.85429409,115.7283983,160.0100413
Baoji,ASIA,2846.750464,34.38448804,107.6097153,1129.893339
Baoshan,ASIA,204,25.12373366,99.19285131,2149.076
Baotou,ASIA,95,40.59105263,109.9905263,1243.469
Baqubah,ASIA,104,33.74935897,44.62211538,39.099
Bar Harbor,NORTH AMERICA,7.000000001,44.39166667,-68.2202381,47.499
Barabinsk,ASIA,25.00000001,55.35933333,78.34633333,119.632
Barahona,SOUTH AMERICA,29,18.22155172,-71.11436782,588.883
Baramula,ASIA,915.1330531,34.25466064,74.42976651,2713.778601
Baranavichy,EUROPE,73,53.13287671,26.0140411,176.0816575
Barbacena,SOUTH AMERICA,67,-21.20522388,-43.77624378,804.346
Barcaldine,AUSTRALIA,3.999999998,-23.55208333,145.28125,306.42
Barcelona1,EUROPE,1425,41.4902924,2.108479532,221.8208035
Barcelona2,SOUTH AMERICA,164,10.16737805,-64.66021341,149.411
Barcelos,SOUTH AMERICA,3.999999998,-0.972916667,-62.92708333,44.76
Barddhaman,ASIA,9058.595445,23.41313551,87.70258685,52.29789212
Bareilly,ASIA,7856.897039,28.35550442,79.43473814,183.9141454
Bari,EUROPE,288,41.10422454,16.82766204,61.08104688
Barinas,SOUTH AMERICA,87,8.631130268,-70.22509579,908.879
Barisal,ASIA,5487.632317,22.66926631,90.28574324,5.317785877
Barlett,NORTH AMERICA,410.2042489,35.16179078,-89.83391287,104.723
Barletta,EUROPE,33.00000001,41.31868687,16.27878788,62.038
Barnaul,ASIA,246,53.35240515,83.70331978,177.033
Barquisimeto,SOUTH AMERICA,219,10.0553653,-69.33557839,574.4053776
Barra Mansa,SOUTH AMERICA,64.58690426,-22.54035136,-44.17630227,920.505
Barra do Bugres,SOUTH AMERICA,14,-15.06666667,-57.19345238,216.481
Barra do Garcas,SOUTH AMERICA,33,-15.88787879,-52.25959596,444.706
Barrancabermeja,SOUTH AMERICA,39,7.072222222,-73.85405983,562.679
Barranquilla,SOUTH AMERICA,304,10.91946272,-74.80482456,83.34026974
Barras,SOUTH AMERICA,1.999999999,-4.245833333,-42.3,107.921
Barreiras,SOUTH AMERICA,17,-12.1372549,-45.00392157,734.8671765
Barreiros,SOUTH AMERICA,94,-8.778634752,-35.18386525,268.394
Barretos,SOUTH AMERICA,51,-20.54934641,-48.57320261,524.563
Barrie,NORTH AMERICA,124,44.3781586,-79.68803763,243.199
Barrow,NORTH AMERICA,20,71.29958333,-156.76375,1.865
Bartica,SOUTH AMERICA,7,6.402380952,-58.62857143,45.285
Bartlesville,NORTH AMERICA,20,36.74708333,-95.98666667,235.051275
Barysaw,EUROPE,101,54.22491749,28.50239274,178.598
Basankusu,AFRICA,12,1.216666667,19.79583333,343.243
Basel,EUROPE,343,47.55840622,7.613338192,540.579
Basoko,AFRICA,1.999999997,1.2375,23.59166667,419.031
Basra,ASIA,183,30.51015483,47.81083789,20.258
Basse-terre,SOUTH AMERICA,1.000000002,16.225,-61.44166667,22.182
Basseterre,SOUTH AMERICA,8.999999999,17.31018519,-62.73055556,4.61
Bastia,EUROPE,66,42.68674242,9.438257576,239.943
Bata,AFRICA,33,1.85959596,9.772222222,43.807
Batangas,MALAY ARCHIPELAGO,106,13.77122642,121.0535377,90.48601888
Batatais,SOUTH AMERICA,33,-20.89545455,-47.58383838,787.697
Bataysk,EUROPE,72.97801902,47.14268044,39.72580653,84.291
Batemans Bay,AUSTRALIA,2.000000002,-35.69583333,150.1916667,107.55
Bath,EUROPE,78.00000001,51.38878205,-2.363354701,88.301
Bathurst1,AUSTRALIA,27,11.6015432,29.99629632,421.7543334
Bathurst2,AUSTRALIA,27,11.6015432,29.99629632,421.7543334
Bati,AFRICA,14,11.19345238,40.01309524,1058.310289
Batman,ASIA,129,37.86860465,41.14741602,783.018
Batna,AFRICA,62.99999999,35.55119048,6.163492063,1120.823
Baton Rouge,NORTH AMERICA,587,30.39490346,-91.05530948,23.27098978
Batouri,AFRICA,25,4.429333333,14.37266667,663.024
Battambang,ASIA,70,13.11190476,103.2055952,24.657
Batticaloa,ASIA,61,7.71147541,81.69617486,94.569
Battle Creek,NORTH AMERICA,130,42.31942308,-85.19480769,253.681
Batu Pahat,ASIA,52,1.865224359,102.9426282,6.49565384
Batumi,ASIA,63.99999999,41.62109375,41.62903646,595.012
Baturite,SOUTH AMERICA,4,-4.329166667,-38.88333333,122.162
Baubau,MALAY ARCHIPELAGO,7.999999998,-5.460416667,122.6041667,56.363
Bauchi,AFRICA,94,10.31879433,9.824556738,641.91
Bauru,SOUTH AMERICA,143,-22.31480186,-49.06952214,555.4383706
Bavaro,SOUTH AMERICA,1.000000001,18.71666667,-68.45,29.835
Bawku,AFRICA,21,11.06904762,-0.240476191,259.211
Bay City,NORTH AMERICA,27,28.98209877,-95.96604938,3.735201845
Bayamo,NORTH AMERICA,36,20.38680556,-76.64537037,175.734
Bayan Obo,ASIA,17.99999999,41.78101852,109.9657407,1541.543
Baydhabo,AFRICA,16,3.127083333,43.64791667,461.371
Bayghanin,ASIA,3,48.69444444,55.86944444,147.076
Baytown,NORTH AMERICA,124,29.7703629,-94.98877688,10.8981492
Beaufort,NORTH AMERICA,64,32.41861979,-80.71914063,7.657
Beaufort West,AFRICA,19,-32.35789474,22.57324561,964.955
Beaumont,NORTH AMERICA,161,30.09161491,-94.14539337,49.911
Beaver Falls,NORTH AMERICA,237.1143524,40.6656843,-80.28797394,341.693
Bechar,AFRICA,90,31.6087963,-2.23462963,750.323
Beckley,NORTH AMERICA,87,37.79454023,-81.20181992,669.296
Beer Sheva,ASIA,67.99999999,31.25551471,34.78884804,116.078
Beeville,NORTH AMERICA,22,28.40643939,-97.74924242,55.982
Behbehan,ASIA,34.99999999,30.59952381,50.24142857,733.492
Beian,ASIA,97,48.26237113,126.4956186,304.234
Beihai,ASIA,317,21.54453207,109.1933754,26.112
Beijing,ASIA,170149.1454,35.52267959,114.6616851,138.3270076
Beipiao,ASIA,112,41.82589286,120.7511905,324.789
Beira,AFRICA,109,-19.78555046,34.8632263,56.466
Beirut,ASIA,661,33.89706253,35.60214322,478.9449795
Beitbridge,AFRICA,3,-22.20833333,29.98333333,700.98
Beja,AFRICA,35,36.73547619,9.189523809,311.562
Bejaia,AFRICA,320,36.65515625,4.827682292,612.0940219
Bekasi,MALAY ARCHIPELAGO,3946.565941,-6.242114406,107.205462,275.9490137
Bekiy,AFRICA,5,-24.21333333,45.31333333,373.428
Belabo,AFRICA,1,4.925,13.29166667,691.815
Belaya Kalitva,EUROPE,50.00000001,48.1765,40.791,121.169
Belebey,EUROPE,26.00000001,54.11217949,54.11858974,234.653
Beledweyne,AFRICA,5.000000004,4.743333333,45.20333333,271.905
Belem,SOUTH AMERICA,253,-1.377371542,-48.43333333,19.204
Belen,SOUTH AMERICA,7,-27.64761905,-67.0297619,2580.812
Belfast,EUROPE,385,54.59729437,-5.952922078,48.11337144
Belgaum,ASIA,314,15.87223992,74.49110934,554.9797057
Belgorod,EUROPE,144,50.60885417,36.58703704,178.664
Belgrade,EUROPE,342,44.79878168,20.44539474,205.56
Belize City,NORTH AMERICA,20,17.50666667,-88.2075,56.308
Bell Ville,SOUTH AMERICA,17,-32.62254902,-62.69068627,121.392
Bella Union,SOUTH AMERICA,8.999999999,-30.25185185,-57.59907407,72.802
Bella Vista,SOUTH AMERICA,18,-22.10462963,-56.53101852,248.656
Bellary,ASIA,216,15.16739969,76.93267747,495.7901458
Belleville1,NORTH AMERICA,262.2357099,38.5702484,-90.00058405,162.9597119
Belleville2,NORTH AMERICA,81.99999999,44.18577236,-77.39054878,216.276
Bellingham,NORTH AMERICA,126,48.76216931,-122.4710979,125.384
Bello,SOUTH AMERICA,49.28027741,6.33331977,-75.55304709,1874.659
Belmopan,NORTH AMERICA,11,17.2530303,-88.7719697,56.308
Belo Horizonte,SOUTH AMERICA,997,-19.88118522,-43.9955784,812.9017076
Belogorsk,ASIA,62.00000001,50.90913978,128.4956989,189.009
Bemidji,NORTH AMERICA,21,47.49484127,-94.8952381,411.126
Ben Gardane,AFRICA,39,33.13568376,11.20769231,2.199
Bend,NORTH AMERICA,117,44.05954416,-121.305698,1113.984
Bendigo,AUSTRALIA,75.00000001,-36.75211111,144.2676667,154.78
Benevento,EUROPE,48,41.13767361,14.78871528,544.954
Bengbu,ASIA,2447.407579,33.29321226,117.3946284,28.12645657
Bengkulu,MALAY ARCHIPELAGO,79.99999998,-3.809583333,102.2928125,494.802
Beni,AFRICA,255,0.619052288,29.43839869,1275.485
Beni Mazar,AFRICA,286,28.55055361,30.74973776,110.711
Beni Ounif,AFRICA,5,32.05333333,-1.251666667,1255.294
Beni Suef,AFRICA,147,29.10867347,31.07239229,290.246
Benin City,AFRICA,202,6.353960396,5.613407591,88.996
Benoni,AFRICA,443.8081876,-26.13766787,28.24141533,1559.72553
Bento Goncalves,SOUTH AMERICA,59,-29.15042373,-51.51949153,250.318
Benton Harbor,NORTH AMERICA,125,42.07993333,-86.47253333,185.074
Benxi,ASIA,218,41.31444954,123.7757645,147.446
Berber,AFRICA,25,18.045,33.98,410.924688
Berbera,AFRICA,8.999999997,10.44166667,45.00555556,242.3271665
Berberati,AFRICA,44,4.251325758,15.78939394,615.484
Berdyansk,EUROPE,34,46.77034314,36.7875,13.901
Berekum,AFRICA,15,7.458333333,-2.596111111,274.214
Berezniki,EUROPE,123,59.424729,56.79126016,150.237
Bergamo,EUROPE,1191.035895,45.67217432,9.647173169,309.2450665
Bergen,EUROPE,210,60.37099206,5.315357143,258.545
Berkeley,NORTH AMERICA,252.8499963,37.90986116,-122.3033615,73.94971415
Berlin,EUROPE,1947,52.50390772,13.3866932,54.37286903
Bermejo,SOUTH AMERICA,10,-22.72833333,-64.34416667,1260.823
Bern,EUROPE,133,46.96240602,7.44906015,1413.914411
Berri,AUSTRALIA,4.999999999,-34.27666667,140.5966667,55.616
Bertoua,AFRICA,1,4.583333333,13.68333333,691.815
Besalampy,AFRICA,2,-16.74166667,44.4875,26.723
Besancon,EUROPE,128,47.25078125,6.004947917,402.5957265
Betanzos,SOUTH AMERICA,3,-19.54722222,-65.45555556,3509.566
Bethal,AFRICA,24,-26.45138889,29.47013889,1632.183
Bethanie,AFRICA,3,-26.49166667,17.15,1017.443
Bethel,NORTH AMERICA,17,60.78333333,-161.7588235,22.231
Bethlehem,AFRICA,34,-28.22181373,28.30833333,1940.287
Bezhetsk,EUROPE,36,57.79143519,36.69583333,153.734
Beziers,EUROPE,56,43.3453869,3.240029762,186.093
Bhagalpur,ASIA,14793.80084,24.67222667,86.85783664,145.6806032
Bharatpur,ASIA,3374.17418,27.41175194,77.42311642,188.1148264
Bhatpara,ASIA,5286.679846,22.86742426,88.49344459,10.99376093
Bhavnagar,ASIA,188,21.74450355,72.12256206,10.666
Bhilwara,ASIA,136,25.35306373,74.62677696,453.916
Bhisho,AFRICA,129,-32.86027132,27.36175711,758.401
Bhiwandi,ASIA,284.829017,19.34475769,73.0786563,360.1972985
Bhiwani,ASIA,3461.986751,28.49893065,76.01922672,251.5252784
Bhopal,ASIA,429,23.23341103,77.43595571,463.944
Bhubaneshwar,ASIA,2896.10104,20.20834693,85.56765018,89.42088104
Bhusawal,ASIA,527,21.03716003,75.6852783,357.2494832
Biak,MELANESIA,33.99999999,-1.17254902,136.085049,55.413
Bialystok,EUROPE,163,53.13583845,23.15117587,148.729
Biarritz,EUROPE,213,43.48693271,-1.522926448,186.846
Bicheno,AUSTRALIA,0.999999998,-41.875,148.2916667,71.275
Bida,AFRICA,41,9.088617886,6.021951219,222.6075609
Bidar,ASIA,130,17.92237179,77.49442308,551.164
Biel,EUROPE,41.99999999,47.13849206,7.255952381,540.579
Bielefeld,EUROPE,286,52.02634033,8.537412587,138.1336864
Bien Hoa,ASIA,875.8167977,10.93499568,106.8595531,19.20311531
Big Spring,NORTH AMERICA,43,32.24147287,-101.4812016,789.719
Biggar,NORTH AMERICA,7,52.06190476,-107.9892857,584.2544286
Biharamulo,AFRICA,20,-2.628333333,31.32625,1260.558
Bijapur,ASIA,58,16.83477011,75.71293103,580.117
Bijar,ASIA,13,35.87692308,47.59679487,1898.532
Bikaner,ASIA,113,28.02131268,73.31128319,223.5363345
Bikin,ASIA,26.99999999,46.82530864,134.2493827,148.741
Bila Tserkva,EUROPE,67.99999999,49.80490196,30.11323529,193.127
Bilaspur,ASIA,473,22.0539993,82.02417195,416.0228209
Bilbao,EUROPE,299,43.29740803,-2.947742475,141.176709
Billings,NORTH AMERICA,151,45.79116998,-108.5447572,1286.706
Biloela,AUSTRALIA,6,-24.39166667,150.5097222,288.221
Biloxi,NORTH AMERICA,46.76874736,30.40700739,-88.93213339,20.475
Biltine,AFRICA,3,14.53055556,20.91944444,459.411
Binghamton,NORTH AMERICA,215,42.11267442,-75.95651163,420.4222046
Binjai,MALAY ARCHIPELAGO,592.2898468,3.739140417,98.51092049,332.986
Bintulu,MALAY ARCHIPELAGO,51,3.180392157,113.0632353,51.907
Birak,AFRICA,11,27.54621212,14.26742424,432.653
Birao,AFRICA,2,10.3,22.77916667,483.154
Biratnagar,ASIA,6998.388268,26.37947196,87.23314282,241.9650844
Birganj,ASIA,12251.79714,26.77943342,84.78326398,185.2201434
Birjand,ASIA,49.00000001,32.86785714,59.21122449,1787.478
Birmingham1,NORTH AMERICA,1026,33.47678687,-86.80637589,198.3637057
Birmingham2,EUROPE,1606,52.53048464,-1.967844541,110.0712628
Birni Nkonni,AFRICA,22,13.80681818,5.247727273,301.18
Birnin Kebbi,AFRICA,39,12.46837607,4.210042735,246.681
Birobidzhan,ASIA,103,48.78478964,132.9175566,154.016
Birsk,EUROPE,37,55.4277027,55.53671171,129.725
Biryusinsk,ASIA,26,55.96346154,97.82083333,507.604
Bishkek,ASIA,388,42.87708333,74.59965636,2324.309026
Bishop,NORTH AMERICA,5.999999998,37.36805556,-118.4013889,2366.781
Biskra,AFRICA,67,34.84676617,5.728855721,154.562
Bismarck,NORTH AMERICA,87,46.81867816,-100.7815134,561.602
Bissau,AFRICA,84.00000001,11.87519841,-15.61686508,7.398
Bitam,AFRICA,15,2.082777778,11.49,630.17
Bitola,EUROPE,29.99999999,41.03444444,21.33055556,794.292
Biu,AFRICA,13,10.61858974,12.18782051,497.785
Biysk,ASIA,143,52.53368298,85.1752331,253.492
Bizerte,AFRICA,81,37.2600823,9.862757202,28.246
Blackpool,EUROPE,184,53.83283514,-3.017708333,80.89380434
Blacksburg,NORTH AMERICA,91,37.19148352,-80.41730769,690.018
Blagodarnyy,EUROPE,26,45.10416667,43.42403846,154.313
Blagoveshchensk,ASIA,86.11419636,50.29046188,127.5366728,205.988
Blantyre,AFRICA,3664,-15.809748,35.28138646,629.2984724
Blenheim,POLYNESIA,27,-41.51419753,173.9503086,503.01
Blitar,MALAY ARCHIPELAGO,1960.339718,-8.151973839,112.0860333,151.633318
Bloemfontein,AFRICA,140,-29.1239881,26.22154762,1477.593
Bloemhof,AFRICA,7.000000001,-27.64404762,25.60119048,1302.486
Bloomington1,NORTH AMERICA,105,39.16055556,-86.5384127,237.898
Bloomington2,NORTH AMERICA,132,40.49829545,-88.97878788,214.1400833
Bluefields,SOUTH AMERICA,7.000000004,12.02261905,-83.7702381,8.515
Blumenau,SOUTH AMERICA,194,-26.89213918,-49.09579038,653.6224098
Bo,AFRICA,40,7.965208333,-11.74145833,86.826
Boa Vista,SOUTH AMERICA,121,2.818595041,-60.71646006,130.288
Boaco,SOUTH AMERICA,6,12.47777778,-85.65555556,372.489
Bobo Dioulasso,AFRICA,83,11.17861446,-4.296184739,358.201
Bocaiuva,SOUTH AMERICA,11,-17.10984848,-43.81969697,849.219
Bocas del Toro,SOUTH AMERICA,1,9.341666667,-82.25,327.393
Bodo,EUROPE,53.99999999,67.28811728,14.42067901,92.739
Boende,AFRICA,5.000000003,-0.23,20.86333333,357.876
Bogor,MALAY ARCHIPELAGO,1724.048361,-6.481412076,106.8041128,283.6046869
Bogoroditsk,EUROPE,26,53.77948718,38.11602564,203.973
Bogota,SOUTH AMERICA,614,4.647394137,-74.12068404,1604.715
Bogotol,ASIA,33,56.21212121,89.52171717,228.424
Bogue,AFRICA,6.000000001,16.59583333,-14.27777778,29.677
Boise,NORTH AMERICA,420,43.61638889,-116.2859127,1002.119
Bojnurd,ASIA,63,37.47804233,57.32301587,1486.254
Boke,AFRICA,4.000000001,10.93958333,-14.30208333,34.693
Bol,AFRICA,2.999999999,13.46111111,14.71111111,289.794
Bolama,AFRICA,7,11.57738095,-15.48809524,7.398
Bolgatanga,AFRICA,29,10.80201149,-0.856034483,197.955
Boli,ASIA,43.99999999,45.75643939,130.5558712,360.409
Bollnas,EUROPE,54,61.35987654,16.38703704,176.788
Bolobo,AFRICA,8,-2.154166667,16.22916667,374.782
Bologna,EUROPE,364,44.51348443,11.33960623,187.98
Bologoye,EUROPE,35,57.88928571,34.07261905,191.251
Bolu,ASIA,101,40.74554455,31.64628713,998.552
Bolzano,EUROPE,60.00000001,46.48,11.32888889,1508.397331
Boma,AFRICA,15,-5.830555556,13.05166667,304.888
Bondo,AFRICA,16,3.819791667,23.68333333,494.852
Bondoukou,AFRICA,9.999999998,8.0425,-2.801666667,256.078
Bongandanga,AFRICA,2.000000001,1.508333333,21.05416667,405.544
Bongaree,AUSTRALIA,13.99999999,-27.0577381,153.1482143,14.663
Bongor,AFRICA,8.000000001,10.28229167,15.36875,325.016
Bonn,EUROPE,567.9485385,50.7469562,7.131823049,288.3694939
Boorama,AFRICA,31,9.962096774,43.16478495,1490.111
Boosaaso,AFRICA,6.000000001,11.28611111,49.17777778,306.406
Boras,EUROPE,91,57.73168498,12.94304029,114.2061978
Bordeaux,EUROPE,678,44.84352262,-0.607583579,69.858
Bordertown,AUSTRALIA,3.999999996,-36.30416667,140.7583333,60.675
Borisoglebsk,EUROPE,51.99999999,51.36875,42.08894231,132.265
Borlange,EUROPE,114,60.49042398,15.42953216,216.711
Borovichi,EUROPE,56,58.39002976,33.92142857,163.035
Borzya,ASIA,25,50.38833333,116.5203333,789.105
Bose,ASIA,82.00000001,23.88058943,106.6262195,657.166
Bosobolo,AFRICA,3.999999997,4.191666667,19.87083333,473.72
Bossangoa,AFRICA,31,6.493010753,17.45295699,533.023
Bossembele,AFRICA,5.000000001,5.27,17.64,651.828
Boston,NORTH AMERICA,6099,42.28691179,-71.24472591,96.71172217
Botosani,EUROPE,45,47.75481481,26.6487037,332.944
Botucatu,SOUTH AMERICA,60,-22.88555556,-48.45222222,600.271
Bouake,AFRICA,96,7.702690972,-5.037934028,240.4041771
Bouar,AFRICA,28,5.936011905,15.60029762,730.743
Bougouni,AFRICA,13,11.42179487,-7.486538462,359.249
Bouira,AFRICA,119,36.39684874,3.885084034,464.391
Boulder,NORTH AMERICA,93.99999999,40.02021277,-105.2589539,2506.858033
Boulder City,NORTH AMERICA,24,35.98090278,-114.8434028,818.4765167
Bourges,EUROPE,106,47.09363208,2.401336478,164.368
Bournemouth,EUROPE,356.4791491,50.76532196,-1.871617637,15.24125379
Boutilimit,AFRICA,7,17.55,-14.7,48.238
Bowling Green1,NORTH AMERICA,95.99999999,36.97039931,-86.45138889,198.9281292
Bowling Green2,NORTH AMERICA,33,41.38055556,-83.65934343,203.432
Bozeman,NORTH AMERICA,50,45.68133333,-111.0523333,1890.18
Bozoum,AFRICA,13,6.314102564,16.38012821,689.941
Bradford,EUROPE,757.835397,53.73870209,-1.79143329,154.93
Braga,EUROPE,1163.395014,41.4123061,-8.356418797,251.548
Braganca,SOUTH AMERICA,21,-1.05,-46.775,37.405
Braganca Paulista,SOUTH AMERICA,43,-22.9377907,-46.54670543,972.698
Brahmapur,ASIA,1497,19.37971499,84.72589067,296.5105344
Brainerd,NORTH AMERICA,50,46.35633333,-94.222,398.712
Brandfort,AFRICA,1.000000001,-28.7,26.45833333,1361.778
Brandon,NORTH AMERICA,49,49.84047619,-99.95816327,429.5586939
Brasilia,SOUTH AMERICA,533,-15.82040338,-47.97573483,877.2970732
Brasov,EUROPE,108,45.6470679,25.63125,800.254
Bratislava,EUROPE,196,48.16347789,17.12716837,231.4
Bratsk,ASIA,28,56.30357143,101.7110119,437.614
Braunschweig,EUROPE,222,52.2786036,10.5234985,86.113
Brazzaville,AFRICA,174,-4.247126437,15.24037356,488.746
Bredasdorp,AFRICA,4,-34.52916667,20.0375,72.741
Bremen,EUROPE,715.2669668,53.09638626,8.771530029,8.265079614
Bremerhaven,EUROPE,131,53.56615776,8.592748092,4.242
Bremerton,NORTH AMERICA,210,47.59353175,-122.6538889,98.306
Brest1,EUROPE,173,48.40496146,-4.477408478,28.712
Brest2,EUROPE,91.99999999,52.11259058,23.7057971,154.167
Breves,SOUTH AMERICA,8.999999999,-1.681481482,-50.48518519,17.794
Bria,AFRICA,12,6.540972222,21.98541667,614.0977083
Bridgeport,NORTH AMERICA,558.2387035,41.23334908,-73.20182861,164.95
Bridgetown,SOUTH AMERICA,127,13.13293963,-59.59389764,3.85
Brighton,EUROPE,310,50.83282258,-0.256612903,10.55553065
Brikama,AFRICA,136.4124086,13.34804809,-16.70201527,12.592
Brindisi,EUROPE,72.00000001,40.64236111,17.95046296,73.51627779
Brisbane,AUSTRALIA,978,-27.4776244,152.9859066,123.6735169
Bristol1,NORTH AMERICA,81.99999999,36.59308943,-82.17997967,624.438
Bristol2,EUROPE,405.5294772,51.48416217,-2.586351657,88.301
Brits,AFRICA,23,-25.62826087,27.7884058,1187.158
Brive,EUROPE,74,45.1670045,1.515765766,389.847
